  -10.000000    1.000000    3.017557    4.985079    6.856249    8.591723   10.161552   11.546513   12.738298   13.738672   14.557781   15.212025   15.721703   16.108816   16.395191   16.601065   16.744141   16.839134   16.897655   16.928402   16.937506   16.929024   16.905416   16.868067   16.817753   16.755064   16.680738   16.595863   16.501965   16.400866   16.294333   16.183479   16.067993   15.945197   15.809135   15.649783   15.452589   15.198466   14.864365   14.424493   13.852153   13.122144   12.213471   11.112099    9.813404    8.323998    6.662588    4.859675    2.956029    1.000000  -10.000000
  -10.000000    1.000000    3.115009    5.177563    7.139105    8.958391   10.604020   12.055836   13.305130   14.353730   15.212266   15.897897   16.431864   16.837170   17.136597   17.351221   17.499428   17.596399   17.654003   17.680983   17.683342   17.664852   17.627609   17.572617   17.500332   17.411209   17.306112   17.186602   17.055115   16.914825   16.769226   16.621422   16.473122   16.323439   16.167694   15.996382   15.794570   15.541866   15.213071   14.779583   14.211547   13.480603   12.562950   11.442397   10.113062    8.581303    6.866612    5.001248    3.028543    1.000000  -10.000000
  -10.000000    1.000000    3.190998    5.327654    7.359664    9.244298   10.949022   12.452954   13.747063   14.833228   15.722440   16.432436   16.985167   17.404369   17.713530   17.934296   18.085476   18.182476   18.237181   18.258152   18.251022   18.219046   18.163733   18.085474   17.984243   17.860216   17.714344   17.548786   17.367147   17.174412   16.976479   16.779312   16.587595   16.403202   16.223541   16.040197   15.838150   15.595702   15.285227   14.874824   14.330873   13.621208   12.718656   11.604421   10.271014    8.724290    6.984341    5.085020    3.072075    1.000000  -10.000000
  -10.000000    1.000000    3.248826    5.441873    7.527505    9.461864   11.211551   12.755127   14.083308   15.198010   16.110487   16.838892   17.405678   17.835108   18.151121   18.375710   18.527874   18.623001   18.672768   18.685305   18.665630   18.616219   18.537720   18.429653   18.291254   18.122246   17.923578   17.698053   17.450729   17.188929   16.921801   16.659245   16.410240   16.180712   15.971238   15.775187   15.577712   15.355699   15.078606   14.710430   14.212779   13.548738   12.686950   11.605425   10.294680    8.759851    7.021523    5.115112    3.088773    1.000000  -10.000000
  -10.000000    1.000000    3.291780    5.526713    7.652174    9.623461   11.406535   12.979535   14.332994   15.468835   16.398493   17.140409   17.717379   18.153984   18.474422   18.700832   18.852171   18.943615   18.986391   18.987967   18.952467   18.881319   18.773972   18.628778   18.443905   18.218351   17.952887   17.650925   17.319189   16.967916   16.610466   16.262115   15.937903   15.649621   15.402493   15.192467   15.005079   14.815552   14.589689   14.286102   13.860133   13.268716   12.475237   11.453812   10.192578    8.695823    6.984647    5.096140    3.081032    1.000000  -10.000000
  -10.000000    1.000000    3.322927    5.588231    7.742568    9.740627   11.547899   13.142216   14.513964   15.665071   16.607073   17.358604   17.942650   18.383961   18.706841   18.933367   19.082296   19.168377   19.202181   19.190264   19.135605   19.038244   18.896111   18.705990   18.464588   18.169781   17.821815   17.424549   16.986435   16.521099   16.047224   15.587255   15.164736   14.800045   14.505193   14.279479   14.108819   13.966426   13.813491   13.601243   13.276438   12.787901   12.092422   11.159473    9.974552    8.541109    6.880979    5.033228    3.051498    1.000000  -10.000000
  -10.000000    1.000000    3.344978    5.631782    7.806561    9.823566   11.647959   13.257343   14.641997   15.803838   16.754459   17.512587   18.101303   18.545404   18.869127   19.094385   19.239552   19.318785   19.341805   19.314024   19.237005   19.109097   18.926329   18.683470   18.375282   17.997969   17.550722   17.037359   16.467833   15.859425   15.237146   14.632804   14.081926   13.617831   13.262842   13.019760   12.874120   12.796973   12.744149   12.656113   12.467328   12.115800   11.550223   10.734844    9.652514    8.306190    6.718894    4.932190    3.003145    1.000000  -10.000000
  -10.000000    1.000000    3.360222    5.661889    7.850797    9.880894   11.717107   13.336884   14.730419   15.899601   16.856047   17.618511   18.210087   18.655512   18.978876   19.201782   19.342112   19.413284   19.424000   19.378338   19.276190   19.113909   18.885250   18.582483   18.197855   17.725178   17.161768   16.510527   15.782140   14.997180   14.187614   13.396935   12.677529   12.083219   11.654024   11.393220   11.282966   11.293266   11.376048   11.454090   11.443245   11.267216   10.865303   10.196512    9.241635    8.003914    6.508380    4.799827    2.939409    1.000000  -10.000000
  -10.000000    1.000000    3.370513    5.682215    7.880660    9.919588   11.763769   13.390536   14.790020   15.964079   16.924320   17.689478   18.282598   18.728296   19.050432   19.270220   19.404951   19.467205   19.464537   19.399540   19.270229   19.070709   18.792097   18.423723   17.954636   17.375420   16.680374   15.870069   14.954294   13.955415   12.911759   11.880158   10.935827   10.166596    9.651505    9.377683    9.314492    9.436951    9.705340   10.005434   10.223622   10.265857   10.062033    9.567194    8.761642    7.650358    6.261562    4.644222    2.864329    1.000000  -10.000000
  -10.000000    1.000000    3.377299    5.695616    7.900344    9.945092   11.794511   13.425864   14.829225   16.006422   16.969028   17.735733   18.329491   18.774757   19.095102   19.311314   19.440039   19.492956   19.476408   19.391403   19.233967   18.995766   18.665010   18.227674   17.669001   16.975405   16.136759   15.149258   14.019010   12.766810   11.434191   10.090151    8.836534    7.814132    7.221559    6.954751    6.946250    7.195926    7.732661    8.334052    8.843139    9.148957    9.175548    8.877614    8.237944    7.265441    5.993042    4.474922    2.782615    1.000000  -10.000000
  -10.000000    1.000000    3.381666    5.704239    7.913010    9.961493   11.814274   13.448556   14.854372   16.033516   16.997517   17.765001   18.358820   18.803234   19.121515   19.334005   19.456701   19.500374   19.470144   19.365442   19.180273   18.903795   18.521196   18.014824   17.365646   16.555050   15.566997   14.390776   13.024759   11.482163    9.800310    8.053447    6.361489    4.895853    4.330289    4.130802    4.162052    4.485047    5.474868    6.491469    7.360826    7.972470    8.254396    8.167676    7.702014    6.872977    5.719821    4.302835    2.699591    1.000000  -10.000000
