   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   29.602650   29.403975   29.205296   29.006622   28.807947   28.609272   28.410597   28.211922   28.013243   27.814569   27.615894   27.417219   27.218544   27.019865   26.821192   26.622517   26.423841   26.225166   26.026491   25.827812   25.629139   25.430464   25.231789   25.033113   24.834438   24.635759   24.437086   24.238411   24.039736   23.841061   23.642382   23.443708   23.245033   23.046358   22.847683   22.649008   22.450329   22.251656   22.052980   21.854305   21.655630   21.456951   21.258278   21.059603   20.860928   20.662252   20.463577   20.264898   20.066225   19.867550   19.668875   19.470200   19.271524   19.072845   18.874172   18.675497   18.476822   18.278147   18.079468   17.880795   17.682119   17.483444   17.284769   17.086094   16.887415   16.688742   16.490067   16.291391   16.092716   15.894037   15.695366   15.496688   15.298014   15.099339   14.900661   14.701987   14.503310   14.304636   14.105961   13.907284   13.708610   13.509934   13.311257   13.112583   12.913908   12.715231   12.516557   12.317882   12.119205   11.920530   11.721853   11.523179   11.324504   11.125827   10.927153   10.728477   10.529800   10.331126   10.132451    9.933774    9.735100    9.536425    9.337748    9.139073    8.940396    8.741722    8.543047    8.344370    8.145696    7.947021    7.748344    7.549669    7.350993    7.152318    6.953643    6.754967    6.556291    6.357616    6.158940    5.960265    5.761589    5.562914    5.364238    5.165563    4.966888    4.768212    4.569536    4.370861    4.172186    3.973510    3.774835    3.576159    3.377484    3.178808    2.980133    2.781457    2.582782    2.384106    2.185430    1.986755    1.788080    1.589404    1.390728    1.192053    0.993377    0.794702    0.596026    0.397351    0.198676    0.000000   -0.198675   -0.200000   -0.300000   -0.400000   -0.500000   -0.600000   -0.700000   -0.800000   -0.900000   -1.000000   -1.100000   -1.200000   -1.300000   -1.400000   -1.500000   -1.600000   -1.700000   -1.800000   -1.900000   -2.000000   -2.100000   -2.200000   -2.300000   -2.400000   -2.500000   -2.600000   -2.700000   -2.800000   -2.900000   -3.000000   -3.100000   -3.200000   -3.300000   -3.400000   -3.500000   -3.600000   -3.700000   -3.800000   -3.900000   -4.000000   -4.100000   -4.200000  -10.000000
   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   29.801325   29.602650   29.403973   29.205297   29.006622   28.807947   28.609272   28.410597   28.211920   28.013245   27.814569   27.615894   27.417219   27.218542   27.019867   26.821192   26.622517   26.423841   26.225166   26.026489   25.827814   25.629139   25.430464   25.231789   25.033113   24.834436   24.635761   24.437086   24.238411   24.039736   23.841059   23.642384   23.443708   23.245033   23.046358   22.847683   22.649006   22.450331   22.251656   22.052980   21.854305   21.655628   21.456953   21.258278   21.059603   20.860928   20.662252   20.463575   20.264900   20.066225   19.867550   19.668875   19.470200   19.271523   19.072847   18.874172   18.675497   18.476822   18.278145   18.079470   17.880795   17.682119   17.483444   17.284769   17.086092   16.887417   16.688742   16.490067   16.291391   16.092714   15.894040   15.695364   15.496689   15.298014   15.099338   14.900662   14.701986   14.503311   14.304636   14.105960   13.907285   13.708610   13.509933   13.311258   13.112583   12.913907   12.715232   12.516557   12.317881   12.119205   11.920529   11.721854   11.523179   11.324503   11.125828   10.927153   10.728477   10.529801   10.331126   10.132450    9.933775    9.735100    9.536424    9.337749    9.139072    8.940397    8.741722    8.543046    8.344371    8.145696    7.947020    7.748344    7.549669    7.350993    7.152318    6.953642    6.754967    6.556292    6.357616    6.158940    5.960265    5.761590    5.562914    5.364238    5.165563    4.966887    4.768212    4.569536    4.370861    4.172185    3.973510    3.774834    3.576159    3.377483    3.178808    2.980132    2.781457    2.582782    2.384106    2.185431    1.986755    1.788080    1.589404    1.390728    1.192053    0.993378    0.794702    0.596026    0.397351    0.198675    0.000000   -0.100000   -0.200000   -0.300000   -0.400000   -0.500000   -0.600000   -0.700000   -0.800000   -0.900000   -1.000000   -1.100000   -1.200000   -1.300000   -1.400000   -1.500000   -1.600000   -1.700000   -1.800000   -1.900000   -2.000000   -2.100000   -2.200000   -2.300000   -2.400000   -2.500000   -2.600000   -2.700000   -2.800000   -2.900000   -3.000000   -3.100000   -3.200000   -3.300000   -3.400000   -3.500000   -3.600000   -3.700000   -3.800000   -3.900000   -4.000000   -4.100000  -10.000000
   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   29.801325   29.602650   29.403973   29.205297   29.006622   28.807947   28.609272   28.410597   28.211920   28.013245   27.814569   27.615894   27.417219   27.218542   27.019867   26.821192   26.622517   26.423841   26.225166   26.026489   25.827814   25.629139   25.430464   25.231789   25.033113   24.834436   24.635761   24.437086   24.238411   24.039736   23.841059   23.642384   23.443708   23.245033   23.046358   22.847683   22.649006   22.450331   22.251656   22.052980   21.854305   21.655628   21.456953   21.258278   21.059603   20.860928   20.662252   20.463575   20.264900   20.066225   19.867550   19.668875   19.470200   19.271523   19.072847   18.874172   18.675497   18.476822   18.278145   18.079470   17.880795   17.682119   17.483444   17.284769   17.086092   16.887417   16.688742   16.490067   16.291391   16.092714   15.894040   15.695364   15.496689   15.298014   15.099338   14.900662   14.701986   14.503311   14.304636   14.105960   13.907285   13.708610   13.509933   13.311258   13.112583   12.913907   12.715232   12.516557   12.317881   12.119205   11.920529   11.721854   11.523179   11.324503   11.125828   10.927153   10.728477   10.529801   10.331126   10.132450    9.933775    9.735100    9.536424    9.337749    9.139072    8.940397    8.741722    8.543046    8.344371    8.145696    7.947020    7.748344    7.549669    7.350993    7.152318    6.953642    6.754967    6.556292    6.357616    6.158940    5.960265    5.761590    5.562914    5.364238    5.165563    4.966887    4.768212    4.569536    4.370861    4.172185    3.973510    3.774834    3.576159    3.377483    3.178808    2.980132    2.781457    2.582782    2.384106    2.185431    1.986755    1.788080    1.589404    1.390728    1.192053    0.993378    0.794702    0.596026    0.397351    0.198675    0.000000   -0.100000   -0.200000   -0.300000   -0.400000   -0.500000   -0.600000   -0.700000   -0.800000   -0.900000   -1.000000   -1.100000   -1.200000   -1.300000   -1.400000   -1.500000   -1.600000   -1.700000   -1.800000   -1.900000   -2.000000   -2.100000   -2.200000   -2.300000   -2.400000   -2.500000   -2.600000   -2.700000   -2.800000   -2.900000   -3.000000   -3.100000   -3.200000   -3.300000   -3.400000   -3.500000   -3.600000   -3.700000   -3.800000   -3.900000   -4.000000  -10.000000
   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   29.801325   29.602650   29.403973   29.205297   29.006622   28.807947   28.609272   28.410597   28.211920   28.013245   27.814569   27.615894   27.417219   27.218542   27.019867   26.821192   26.622517   26.423841   26.225166   26.026489   25.827814   25.629139   25.430464   25.231789   25.033113   24.834436   24.635761   24.437086   24.238411   24.039736   23.841059   23.642384   23.443708   23.245033   23.046358   22.847683   22.649006   22.450331   22.251656   22.052980   21.854305   21.655628   21.456953   21.258278   21.059603   20.860928   20.662252   20.463575   20.264900   20.066225   19.867550   19.668875   19.470200   19.271523   19.072847   18.874172   18.675497   18.476822   18.278145   18.079470   17.880795   17.682119   17.483444   17.284769   17.086092   16.887417   16.688742   16.490067   16.291391   16.092714   15.894040   15.695364   15.496689   15.298014   15.099338   14.900662   14.701986   14.503311   14.304636   14.105960   13.907285   13.708610   13.509933   13.311258   13.112583   12.913907   12.715232   12.516557   12.317881   12.119205   11.920529   11.721854   11.523179   11.324503   11.125828   10.927153   10.728477   10.529801   10.331126   10.132450    9.933775    9.735100    9.536424    9.337749    9.139072    8.940397    8.741722    8.543046    8.344371    8.145696    7.947020    7.748344    7.549669    7.350993    7.152318    6.953642    6.754967    6.556292    6.357616    6.158940    5.960265    5.761590    5.562914    5.364238    5.165563    4.966887    4.768212    4.569536    4.370861    4.172185    3.973510    3.774834    3.576159    3.377483    3.178808    2.980132    2.781457    2.582782    2.384106    2.185431    1.986755    1.788080    1.589404    1.390728    1.192053    0.993378    0.794702    0.596026    0.397351    0.198675    0.000000   -0.100000   -0.200000   -0.300000   -0.400000   -0.500000   -0.600000   -0.700000   -0.800000   -0.900000   -1.000000   -1.100000   -1.200000   -1.300000   -1.400000   -1.500000   -1.600000   -1.700000   -1.800000   -1.900000   -2.000000   -2.100000   -2.200000   -2.300000   -2.400000   -2.500000   -2.600000   -2.700000   -2.800000   -2.900000   -3.000000   -3.100000   -3.200000   -3.300000   -3.400000   -3.500000   -3.600000   -3.700000   -3.800000   -3.900000   -4.000000  -10.000000
   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   29.801325   29.602650   29.403973   29.205297   29.006622   28.807947   28.609272   28.410597   28.211920   28.013245   27.814569   27.615894   27.417219   27.218542   27.019867   26.821192   26.622517   26.423841   26.225166   26.026489   25.827814   25.629139   25.430464   25.231789   25.033113   24.834436   24.635761   24.437086   24.238411   24.039736   23.841059   23.642384   23.443708   23.245033   23.046358   22.847683   22.649006   22.450331   22.251656   22.052980   21.854305   21.655628   21.456953   21.258278   21.059603   20.860928   20.662252   20.463575   20.264900   20.066225   19.867550   19.668875   19.470200   19.271523   19.072847   18.874172   18.675497   18.476822   18.278145   18.079470   17.880795   17.682119   17.483444   17.284769   17.086092   16.887417   16.688742   16.490067   16.291391   16.092714   15.894040   15.695364   15.496689   15.298014   15.099338   14.900662   14.701986   14.503311   14.304636   14.105960   13.907285   13.708610   13.509933   13.311258   13.112583   12.913907   12.715232   12.516557   12.317881   12.119205   11.920529   11.721854   11.523179   11.324503   11.125828   10.927153   10.728477   10.529801   10.331126   10.132450    9.933775    9.735100    9.536424    9.337749    9.139072    8.940397    8.741722    8.543046    8.344371    8.145696    7.947020    7.748344    7.549669    7.350993    7.152318    6.953642    6.754967    6.556292    6.357616    6.158940    5.960265    5.761590    5.562914    5.364238    5.165563    4.966887    4.768212    4.569536    4.370861    4.172185    3.973510    3.774834    3.576159    3.377483    3.178808    2.980132    2.781457    2.582782    2.384106    2.185431    1.986755    1.788080    1.589404    1.390728    1.192053    0.993378    0.794702    0.596026    0.397351    0.198675    0.000000   -0.100000   -0.200000   -0.300000   -0.400000   -0.500000   -0.600000   -0.700000   -0.800000   -0.900000   -1.000000   -1.100000   -1.200000   -1.300000   -1.400000   -1.500000   -1.600000   -1.700000   -1.800000   -1.900000   -2.000000   -2.100000   -2.200000   -2.300000   -2.400000   -2.500000   -2.600000   -2.700000   -2.800000   -2.900000   -3.000000   -3.100000   -3.200000   -3.300000   -3.400000   -3.500000   -3.600000   -3.700000   -3.800000   -3.900000  -10.000000
   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   29.801325   29.602650   29.403973   29.205297   29.006622   28.807947   28.609272   28.410597   28.211920   28.013245   27.814569   27.615894   27.417219   27.218542   27.019867   26.821192   26.622517   26.423841   26.225166   26.026489   25.827814   25.629139   25.430464   25.231789   25.033113   24.834436   24.635761   24.437086   24.238411   24.039736   23.841059   23.642384   23.443708   23.245033   23.046358   22.847683   22.649006   22.450331   22.251656   22.052980   21.854305   21.655628   21.456953   21.258278   21.059603   20.860928   20.662252   20.463575   20.264900   20.066225   19.867550   19.668875   19.470200   19.271523   19.072847   18.874172   18.675497   18.476822   18.278145   18.079470   17.880795   17.682119   17.483444   17.284769   17.086092   16.887417   16.688742   16.490067   16.291391   16.092714   15.894040   15.695364   15.496689   15.298014   15.099338   14.900662   14.701986   14.503311   14.304636   14.105960   13.907285   13.708610   13.509933   13.311258   13.112583   12.913907   12.715232   12.516557   12.317881   12.119205   11.920529   11.721854   11.523179   11.324503   11.125828   10.927153   10.728477   10.529801   10.331126   10.132450    9.933775    9.735100    9.536424    9.337749    9.139072    8.940397    8.741722    8.543046    8.344371    8.145696    7.947020    7.748344    7.549669    7.350993    7.152318    6.953642    6.754967    6.556292    6.357616    6.158940    5.960265    5.761590    5.562914    5.364238    5.165563    4.966887    4.768212    4.569536    4.370861    4.172185    3.973510    3.774834    3.576159    3.377483    3.178808    2.980132    2.781457    2.582782    2.384106    2.185431    1.986755    1.788080    1.589404    1.390728    1.192053    0.993378    0.794702    0.596026    0.397351    0.198675    0.000000   -0.100000   -0.200000   -0.300000   -0.400000   -0.500000   -0.600000   -0.700000   -0.800000   -0.900000   -1.000000   -1.100000   -1.200000   -1.300000   -1.400000   -1.500000   -1.600000   -1.700000   -1.800000   -1.900000   -2.000000   -2.100000   -2.200000   -2.300000   -2.400000   -2.500000   -2.600000   -2.700000   -2.800000   -2.900000   -3.000000   -3.100000   -3.200000   -3.300000   -3.400000   -3.500000   -3.600000   -3.700000   -3.800000   -3.900000  -10.000000
   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   29.801325   29.602650   29.403973   29.205297   29.006622   28.807947   28.609272   28.410597   28.211920   28.013245   27.814569   27.615894   27.417219   27.218542   27.019867   26.821192   26.622517   26.423841   26.225166   26.026489   25.827814   25.629139   25.430464   25.231789   25.033113   24.834436   24.635761   24.437086   24.238411   24.039736   23.841059   23.642384   23.443708   23.245033   23.046358   22.847683   22.649006   22.450331   22.251656   22.052980   21.854305   21.655628   21.456953   21.258278   21.059603   20.860928   20.662252   20.463575   20.264900   20.066225   19.867550   19.668875   19.470200   19.271523   19.072847   18.874172   18.675497   18.476822   18.278145   18.079470   17.880795   17.682119   17.483444   17.284769   17.086092   16.887417   16.688742   16.490067   16.291391   16.092714   15.894040   15.695364   15.496689   15.298014   15.099338   14.900662   14.701986   14.503311   14.304636   14.105960   13.907285   13.708610   13.509933   13.311258   13.112583   12.913907   12.715232   12.516557   12.317881   12.119205   11.920529   11.721854   11.523179   11.324503   11.125828   10.927153   10.728477   10.529801   10.331126   10.132450    9.933775    9.735100    9.536424    9.337749    9.139072    8.940397    8.741722    8.543046    8.344371    8.145696    7.947020    7.748344    7.549669    7.350993    7.152318    6.953642    6.754967    6.556292    6.357616    6.158940    5.960265    5.761590    5.562914    5.364238    5.165563    4.966887    4.768212    4.569536    4.370861    4.172185    3.973510    3.774834    3.576159    3.377483    3.178808    2.980132    2.781457    2.582782    2.384106    2.185431    1.986755    1.788080    1.589404    1.390728    1.192053    0.993378    0.794702    0.596026    0.397351    0.198675    0.000000   -0.100000   -0.200000   -0.300000   -0.400000   -0.500000   -0.600000   -0.700000   -0.800000   -0.900000   -1.000000   -1.100000   -1.200000   -1.300000   -1.400000   -1.500000   -1.600000   -1.700000   -1.800000   -1.900000   -2.000000   -2.100000   -2.200000   -2.300000   -2.400000   -2.500000   -2.600000   -2.700000   -2.800000   -2.900000   -3.000000   -3.100000   -3.200000   -3.300000   -3.400000   -3.500000   -3.600000   -3.700000   -3.800000  -10.000000
   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   29.801325   29.602650   29.403973   29.205297   29.006622   28.807947   28.609272   28.410597   28.211920   28.013245   27.814569   27.615894   27.417219   27.218542   27.019867   26.821192   26.622517   26.423841   26.225166   26.026489   25.827814   25.629139   25.430464   25.231789   25.033113   24.834436   24.635761   24.437086   24.238411   24.039736   23.841059   23.642384   23.443708   23.245033   23.046358   22.847683   22.649006   22.450331   22.251656   22.052980   21.854305   21.655628   21.456953   21.258278   21.059603   20.860928   20.662252   20.463575   20.264900   20.066225   19.867550   19.668875   19.470200   19.271523   19.072847   18.874172   18.675497   18.476822   18.278145   18.079470   17.880795   17.682119   17.483444   17.284769   17.086092   16.887417   16.688742   16.490067   16.291391   16.092714   15.894040   15.695364   15.496689   15.298014   15.099338   14.900662   14.701986   14.503311   14.304636   14.105960   13.907285   13.708610   13.509933   13.311258   13.112583   12.913907   12.715232   12.516557   12.317881   12.119205   11.920529   11.721854   11.523179   11.324503   11.125828   10.927153   10.728477   10.529801   10.331126   10.132450    9.933775    9.735100    9.536424    9.337749    9.139072    8.940397    8.741722    8.543046    8.344371    8.145696    7.947020    7.748344    7.549669    7.350993    7.152318    6.953642    6.754967    6.556292    6.357616    6.158940    5.960265    5.761590    5.562914    5.364238    5.165563    4.966887    4.768212    4.569536    4.370861    4.172185    3.973510    3.774834    3.576159    3.377483    3.178808    2.980132    2.781457    2.582782    2.384106    2.185431    1.986755    1.788080    1.589404    1.390728    1.192053    0.993378    0.794702    0.596026    0.397351    0.198675    0.000000   -0.100000   -0.200000   -0.300000   -0.400000   -0.500000   -0.600000   -0.700000   -0.800000   -0.900000   -1.000000   -1.100000   -1.200000   -1.300000   -1.400000   -1.500000   -1.600000   -1.700000   -1.800000   -1.900000   -2.000000   -2.100000   -2.200000   -2.300000   -2.400000   -2.500000   -2.600000   -2.700000   -2.800000   -2.900000   -3.000000   -3.100000   -3.200000   -3.300000   -3.400000   -3.500000   -3.600000   -3.700000  -10.000000
   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   29.801325   29.602650   29.403973   29.205297   29.006622   28.807947   28.609272   28.410597   28.211920   28.013245   27.814569   27.615894   27.417219   27.218542   27.019867   26.821192   26.622517   26.423841   26.225166   26.026489   25.827814   25.629139   25.430464   25.231789   25.033113   24.834436   24.635761   24.437086   24.238411   24.039736   23.841059   23.642384   23.443708   23.245033   23.046358   22.847683   22.649006   22.450331   22.251656   22.052980   21.854305   21.655628   21.456953   21.258278   21.059603   20.860928   20.662252   20.463575   20.264900   20.066225   19.867550   19.668875   19.470200   19.271523   19.072847   18.874172   18.675497   18.476822   18.278145   18.079470   17.880795   17.682119   17.483444   17.284769   17.086092   16.887417   16.688742   16.490067   16.291391   16.092714   15.894040   15.695364   15.496689   15.298014   15.099338   14.900662   14.701986   14.503311   14.304636   14.105960   13.907285   13.708610   13.509933   13.311258   13.112583   12.913907   12.715232   12.516557   12.317881   12.119205   11.920529   11.721854   11.523179   11.324503   11.125828   10.927153   10.728477   10.529801   10.331126   10.132450    9.933775    9.735100    9.536424    9.337749    9.139072    8.940397    8.741722    8.543046    8.344371    8.145696    7.947020    7.748344    7.549669    7.350993    7.152318    6.953642    6.754967    6.556292    6.357616    6.158940    5.960265    5.761590    5.562914    5.364238    5.165563    4.966887    4.768212    4.569536    4.370861    4.172185    3.973510    3.774834    3.576159    3.377483    3.178808    2.980132    2.781457    2.582782    2.384106    2.185431    1.986755    1.788080    1.589404    1.390728    1.192053    0.993378    0.794702    0.596026    0.397351    0.198675    0.000000   -0.100000   -0.200000   -0.300000   -0.400000   -0.500000   -0.600000   -0.700000   -0.800000   -0.900000   -1.000000   -1.100000   -1.200000   -1.300000   -1.400000   -1.500000   -1.600000   -1.700000   -1.800000   -1.900000   -2.000000   -2.100000   -2.200000   -2.300000   -2.400000   -2.500000   -2.600000   -2.700000   -2.800000   -2.900000   -3.000000   -3.100000   -3.200000   -3.300000   -3.400000   -3.500000   -3.600000   -3.700000  -10.000000
   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   30.000000   29.801325   29.602650   29.403973   29.205297   29.006622   28.807947   28.609272   28.410597   28.211920   28.013245   27.814569   27.615894   27.417219   27.218542   27.019867   26.821192   26.622517   26.423841   26.225166   26.026489   25.827814   25.629139   25.430464   25.231789   25.033113   24.834436   24.635761   24.437086   24.238411   24.039736   23.841059   23.642384   23.443708   23.245033   23.046358   22.847683   22.649006   22.450331   22.251656   22.052980   21.854305   21.655628   21.456953   21.258278   21.059603   20.860928   20.662252   20.463575   20.264900   20.066225   19.867550   19.668875   19.470200   19.271523   19.072847   18.874172   18.675497   18.476822   18.278145   18.079470   17.880795   17.682119   17.483444   17.284769   17.086092   16.887417   16.688742   16.490067   16.291391   16.092714   15.894040   15.695364   15.496689   15.298014   15.099338   14.900662   14.701986   14.503311   14.304636   14.105960   13.907285   13.708610   13.509933   13.311258   13.112583   12.913907   12.715232   12.516557   12.317881   12.119205   11.920529   11.721854   11.523179   11.324503   11.125828   10.927153   10.728477   10.529801   10.331126   10.132450    9.933775    9.735100    9.536424    9.337749    9.139072    8.940397    8.741722    8.543046    8.344371    8.145696    7.947020    7.748344    7.549669    7.350993    7.152318    6.953642    6.754967    6.556292    6.357616    6.158940    5.960265    5.761590    5.562914    5.364238    5.165563    4.966887    4.768212    4.569536    4.370861    4.172185    3.973510    3.774834    3.576159    3.377483    3.178808    2.980132    2.781457    2.582782    2.384106    2.185431    1.986755    1.788080    1.589404    1.390728    1.192053    0.993378    0.794702    0.596026    0.397351    0.198675    0.000000   -0.100000   -0.200000   -0.300000   -0.400000   -0.500000   -0.600000   -0.700000   -0.800000   -0.900000   -1.000000   -1.100000   -1.200000   -1.300000   -1.400000   -1.500000   -1.600000   -1.700000   -1.800000   -1.900000   -2.000000   -2.100000   -2.200000   -2.300000   -2.400000   -2.500000   -2.600000   -2.700000   -2.800000   -2.900000   -3.000000   -3.100000   -3.200000   -3.300000   -3.400000   -3.500000   -3.600000  -10.000000
